"Time","propulsion.port.alternatorVoltage.last","propulsion.port.boostPressure.last",fuel,"propulsion.port.oilPressure.last","propulsion.port.revolutions.last","propulsion.port.runTime.last","propulsion.port.temperature.last","propulsion.port.transmission.oilPressure.last","propulsion.port.transmission.oilTemperature.last","propulsion.starboard.alternatorVoltage.last","propulsion.starboard.boostPressure.last","propulsion.starboard.fuel.rate.last","propulsion.starboard.oilPressure.last","propulsion.starboard.revolutions.last","propulsion.starboard.runTime.last","propulsion.starboard.temperature.last","propulsion.starboard.transmission.oilPressure.last","propulsion.starboard.transmission.oilTemperature.last"
2021-10-25 13:00:45,28.0,22000.0,0.0,436000.0,29.9,2268000.0,345.2,2563000.0,312.9,27.9,18000.0,0.0,444000.0,30.0,2261700.0,345.2,2517500.0,313.2
2021-10-25 13:01:00,28.0,24000.0,0.0,440000.0,30.0,2268000.0,345.2,2565200.0,313.2,27.9,18000.0,0.0,440000.0,29.8,2261700.0,345.2,2511500.0,313.4
2021-10-25 13:01:15,28.0,22000.0,0.0,432000.0,29.9,2268000.0,345.2,2556100.0,313.5,27.8,18000.0,0.0,436000.0,29.9,2261700.0,345.2,2521000.0,313.6
2021-10-25 13:01:30,28.0,30000.0,0.0,436000.0,31.4,2268000.0,345.2,2569100.0,313.7,27.9,22000.0,0.0,440000.0,31.4,2261880.0,345.2,2526100.0,313.9
2021-10-25 13:01:45,28.0,28000.0,0.0,436000.0,31.4,2268000.0,346.2,2567100.0,314.1,27.8,22000.0,0.0,436000.0,31.2,2261880.0,345.2,2529200.0,314.2
2021-10-25 13:02:00,28.0,28000.0,0.0,432000.0,31.2,2268180.0,346.2,2570500.0,314.3,27.8,22000.0,0.0,436000.0,31.2,2261880.0,345.2,2524100.0,314.5
2021-10-25 13:02:15,28.0,30000.0,0.0,432000.0,31.4,2268180.0,346.2,2565700.0,314.7,27.8,22000.0,0.0,436000.0,31.5,2261880.0,345.2,2519800.0,314.7
2021-10-25 13:02:30,28.0,28000.0,0.0,432000.0,31.4,2268180.0,345.2,2563300.0,314.9,27.8,22000.0,0.0,436000.0,31.2,2261880.0,345.2,2532500.0,314.9
2021-10-25 13:02:45,28.0,30000.0,0.0,432000.0,31.4,2268180.0,346.2,2565100.0,315.1,27.8,22000.0,0.0,432000.0,31.3,2261880.0,345.2,2522400.0,315.1
2021-10-25 13:03:00,28.0,28000.0,0.0,432000.0,31.2,2268180.0,346.2,2564400.0,315.4,27.8,22000.0,0.0,432000.0,31.1,2261880.0,345.2,2527000.0,315.3
2021-10-25 13:03:15,28.0,30000.0,0.0,428000.0,31.4,2268180.0,346.2,2564100.0,315.4,27.8,24000.0,0.0,432000.0,31.5,2261880.0,345.2,2524000.0,315.4
2021-10-25 13:03:30,,,,,,,,,,,,,,,,,,
2021-10-25 13:03:45,,,,,,,,,,,,,,,,,,
2021-10-25 13:04:00,,,,,,,,,,,,,,,,,,
2021-10-25 13:04:15,28.0,30000.0,0.0,424000.0,31.3,2268180.0,346.2,2557900.0,316.3,27.8,24000.0,0.0,432000.0,31.3,2261880.0,345.2,2519000.0,316.2
2021-10-25 13:04:30,28.0,30000.0,0.0,428000.0,31.4,2268180.0,346.2,2561200.0,316.5,27.8,22000.0,0.0,428000.0,31.3,2262060.0,346.2,2515100.0,316.3
2021-10-25 13:04:45,28.0,28000.0,0.0,428000.0,31.4,2268180.0,346.2,2558400.0,316.7,27.8,22000.0,0.0,432000.0,31.4,2262060.0,345.2,2518100.0,316.4
2021-10-25 13:05:00,28.0,28000.0,0.0,424000.0,31.5,2268360.0,346.2,2560800.0,316.8,27.8,22000.0,0.0,432000.0,31.5,2262060.0,345.2,2516800.0,316.6
2021-10-25 13:05:15,28.0,28000.0,0.0,420000.0,31.4,2268360.0,346.2,2558700.0,317.0,27.8,22000.0,0.0,428000.0,31.4,2262060.0,345.2,2513800.0,316.7
2021-10-25 13:05:30,28.0,28000.0,0.0,424000.0,31.2,2268360.0,346.2,2559900.0,317.1,27.8,22000.0,0.0,428000.0,31.5,2262060.0,345.2,2507400.0,316.9
2021-10-25 13:05:45,28.0,34000.0,0.0,424000.0,32.1,2268360.0,346.2,2561300.0,317.3,27.7,24000.0,0.0,432000.0,32.3,2262060.0,345.2,2521100.0,317.0
2021-10-25 13:06:00,28.0,34000.0,0.0,424000.0,32.3,2268360.0,346.2,2567000.0,317.4,27.8,26000.0,0.0,428000.0,32.3,2262060.0,346.2,2526500.0,317.2
2021-10-25 13:06:15,28.0,32000.0,0.0,424000.0,32.2,2268360.0,346.2,2563700.0,317.6,27.7,24000.0,0.0,428000.0,32.1,2262060.0,346.2,2519200.0,317.3
2021-10-25 13:06:30,28.0,34000.0,0.0,420000.0,32.4,2268360.0,346.2,2561500.0,317.8,27.8,26000.0,0.0,432000.0,32.1,2262060.0,346.2,2519500.0,317.5
2021-10-25 13:06:45,28.0,32000.0,0.0,420000.0,32.2,2268360.0,346.2,2561900.0,317.9,27.8,24000.0,0.0,428000.0,32.2,2262060.0,346.2,2513000.0,317.6
2021-10-25 13:07:00,28.0,34000.0,0.0,420000.0,32.0,2268360.0,346.2,2561400.0,318.0,27.8,26000.0,0.0,424000.0,32.1,2262060.0,346.2,2519100.0,317.7
2021-10-25 13:07:15,28.0,34000.0,0.0,424000.0,32.3,2268360.0,346.2,2560000.0,318.1,27.8,24000.0,0.0,424000.0,32.1,2262060.0,346.2,2519400.0,317.8
2021-10-25 13:07:30,28.0,34000.0,0.0,420000.0,32.2,2268360.0,346.2,2563200.0,318.3,27.8,26000.0,0.0,424000.0,32.3,2262060.0,346.2,2515900.0,317.9
2021-10-25 13:07:45,28.0,34000.0,0.0,420000.0,32.2,2268360.0,346.2,2562500.0,318.4,27.8,24000.0,0.0,424000.0,32.3,2262240.0,346.2,2521300.0,318.0
2021-10-25 13:08:00,28.0,34000.0,0.0,420000.0,32.0,2268540.0,346.2,2561900.0,318.5,27.8,26000.0,0.0,424000.0,32.0,2262240.0,346.2,2515900.0,318.1
2021-10-25 13:08:15,27.9,34000.0,0.0,416000.0,32.3,2268540.0,346.2,2560900.0,318.6,27.7,26000.0,0.0,428000.0,32.2,2262240.0,346.2,2519800.0,318.2
2021-10-25 13:08:30,27.9,34000.0,0.0,416000.0,32.3,2268540.0,346.2,2556200.0,318.8,27.7,24000.0,0.0,424000.0,32.3,2262240.0,346.2,2511000.0,318.3
2021-10-25 13:08:45,28.0,34000.0,0.0,420000.0,32.1,2268540.0,346.2,2558100.0,318.8,27.7,26000.0,0.0,424000.0,32.4,2262240.0,346.2,2516900.0,318.4
2021-10-25 13:09:00,28.0,42000.0,0.0,420000.0,33.3,2268540.0,346.2,2566500.0,319.0,27.7,30000.0,0.0,428000.0,33.2,2262240.0,346.2,2521600.0,318.6
2021-10-25 13:09:15,27.9,42000.0,0.0,420000.0,33.3,2268540.0,346.2,2561400.0,319.1,27.7,32000.0,0.0,428000.0,33.3,2262240.0,346.2,2516100.0,318.7
2021-10-25 13:09:30,28.0,42000.0,0.0,420000.0,33.3,2268540.0,346.2,2567900.0,319.2,27.7,32000.0,0.0,424000.0,33.2,2262240.0,346.2,2526100.0,318.9
2021-10-25 13:09:45,28.0,40000.0,0.0,420000.0,33.3,2268540.0,346.2,2565200.0,319.4,27.8,30000.0,0.0,420000.0,33.3,2262240.0,346.2,2517900.0,319.0
2021-10-25 13:10:00,28.0,42000.0,0.0,420000.0,33.3,2268540.0,346.2,2560500.0,319.5,27.7,30000.0,0.0,424000.0,33.3,2262240.0,346.2,2514700.0,319.1
2021-10-25 13:10:15,28.0,40000.0,0.0,416000.0,33.2,2268540.0,346.2,2560400.0,319.7,27.7,30000.0,0.0,424000.0,33.3,2262240.0,346.2,2516700.0,319.3
2021-10-25 13:10:30,28.0,42000.0,0.0,416000.0,33.3,2268540.0,346.2,2566500.0,319.8,27.7,32000.0,0.0,420000.0,33.2,2262240.0,346.2,2521400.0,319.4
2021-10-25 13:10:45,28.0,42000.0,0.0,416000.0,33.3,2268540.0,346.2,2562700.0,319.9,27.7,32000.0,0.0,424000.0,33.3,2262420.0,346.2,2516000.0,319.5
2021-10-25 13:11:00,28.0,40000.0,0.0,420000.0,33.2,2268720.0,346.2,2566000.0,320.0,27.8,32000.0,0.0,424000.0,33.5,2262420.0,346.2,2520100.0,319.6
2021-10-25 13:11:15,27.9,40000.0,0.0,420000.0,33.2,2268720.0,346.2,2562100.0,320.1,27.8,32000.0,0.0,420000.0,33.3,2262420.0,346.2,2518500.0,319.7
2021-10-25 13:11:30,28.0,38000.0,0.0,412000.0,33.3,2268720.0,346.2,2566000.0,320.1,27.8,28000.0,0.0,420000.0,33.2,2262420.0,346.2,2515700.0,319.8
2021-10-25 13:11:45,28.0,42000.0,0.0,416000.0,33.4,2268720.0,346.2,2561900.0,320.2,27.7,32000.0,0.0,420000.0,33.4,2262420.0,346.2,2516700.0,319.8
2021-10-25 13:12:00,,,,,,,,,,,,,,,,,,
2021-10-25 13:12:15,,,,,,,,,,,,,,,,,,
2021-10-25 13:12:30,,,,,,,,,,,,,,,,,,
2021-10-25 13:12:45,,,,,,,,,,,,,,,,,,
2021-10-25 13:13:00,,,,,,,,,,,,,,,,,,
2021-10-25 13:13:15,,,,,,,,,,,,,,,,,,
2021-10-25 13:13:30,,,,,,,,,,,,,,,,,,
2021-10-25 13:13:45,,,,,,,,,,,,,,,,,,
2021-10-25 13:14:00,,,,,,,,,,,,,,,,,,
2021-10-25 13:14:15,,,,,,,,,,,,,,,,,,
2021-10-25 13:14:30,,,,,,,,,,,,,,,,,,
2021-10-25 13:14:45,27.9,42000.0,0.0,420000.0,33.3,2268900.0,346.2,2556400.0,321.1,27.7,32000.0,0.0,420000.0,33.2,2262600.0,346.2,2515900.0,320.7
2021-10-25 13:15:00,28.0,44000.0,0.0,416000.0,33.3,2268900.0,346.2,2562600.0,321.1,27.7,32000.0,0.0,420000.0,33.4,2262600.0,346.2,2514400.0,320.8
2021-10-25 13:15:15,27.9,42000.0,0.0,416000.0,33.3,2268900.0,346.2,2559900.0,321.2,27.7,32000.0,0.0,420000.0,33.3,2262600.0,346.2,2514900.0,320.8
2021-10-25 13:15:30,27.9,42000.0,0.0,416000.0,33.3,2268900.0,346.2,2555700.0,321.2,27.7,32000.0,0.0,420000.0,33.3,2262600.0,346.2,2520400.0,320.9
2021-10-25 13:15:45,28.0,42000.0,0.0,416000.0,33.4,2268900.0,346.2,2561200.0,321.3,27.8,30000.0,0.0,420000.0,33.4,2262600.0,346.2,2515900.0,320.9
2021-10-25 13:16:00,28.0,42000.0,0.0,416000.0,33.3,2268900.0,346.2,2554700.0,321.4,27.8,30000.0,0.0,420000.0,33.4,2262600.0,346.2,2516300.0,321.0
2021-10-25 13:16:15,27.9,40000.0,0.0,416000.0,33.3,2268900.0,346.2,2557700.0,321.4,27.7,32000.0,0.0,420000.0,33.2,2262600.0,346.2,2510700.0,321.1
2021-10-25 13:16:30,27.9,40000.0,0.0,416000.0,33.3,2268900.0,346.2,2555800.0,321.4,27.7,32000.0,0.0,420000.0,33.3,2262780.0,346.2,2509100.0,321.1
2021-10-25 13:16:45,27.9,40000.0,0.0,416000.0,33.3,2268900.0,346.2,2557200.0,321.5,27.8,30000.0,0.0,420000.0,33.2,2262780.0,346.2,2512800.0,321.2
2021-10-25 13:17:00,28.0,42000.0,0.0,416000.0,33.3,2269080.0,346.2,2561300.0,321.5,27.7,32000.0,0.0,420000.0,33.2,2262780.0,346.2,2509500.0,321.2
2021-10-25 13:17:15,28.0,40000.0,0.0,416000.0,33.2,2269080.0,346.2,2558700.0,321.6,27.7,30000.0,0.0,420000.0,33.4,2262780.0,346.2,2510400.0,321.3
2021-10-25 13:17:30,27.9,40000.0,0.0,416000.0,33.2,2269080.0,346.2,2555100.0,321.6,27.7,30000.0,0.0,420000.0,33.3,2262780.0,346.2,2514500.0,321.3
2021-10-25 13:17:45,27.9,42000.0,0.0,416000.0,33.3,2269080.0,346.2,2557700.0,321.6,27.7,34000.0,0.0,420000.0,33.5,2262780.0,346.2,2515400.0,321.3
2021-10-25 13:18:00,28.0,40000.0,0.0,416000.0,33.5,2269080.0,346.2,2561400.0,321.7,27.7,30000.0,0.0,420000.0,33.4,2262780.0,346.2,2512400.0,321.4
2021-10-25 13:18:15,27.9,42000.0,0.0,416000.0,33.3,2269080.0,346.2,2555100.0,321.7,27.7,30000.0,0.0,416000.0,33.4,2262780.0,346.2,2514700.0,321.4
2021-10-25 13:18:30,28.0,40000.0,0.0,412000.0,33.2,2269080.0,346.2,2557500.0,321.8,27.7,32000.0,0.0,420000.0,33.3,2262780.0,346.2,2510900.0,321.5
2021-10-25 13:18:45,27.9,40000.0,0.0,416000.0,33.2,2269080.0,346.2,2555300.0,321.8,27.7,30000.0,0.0,420000.0,33.2,2262780.0,346.2,2506400.0,321.5
2021-10-25 13:19:00,27.9,40000.0,0.0,416000.0,33.3,2269080.0,346.2,2559000.0,321.8,27.7,32000.0,0.0,420000.0,33.4,2262780.0,346.2,2509900.0,321.6
2021-10-25 13:19:15,27.9,42000.0,0.0,416000.0,33.3,2269080.0,346.2,2558500.0,321.9,27.7,32000.0,0.0,420000.0,33.3,2262780.0,346.2,2513200.0,321.6
2021-10-25 13:19:30,27.9,40000.0,0.0,416000.0,33.4,2269080.0,346.2,2555300.0,321.9,27.7,30000.0,0.0,420000.0,33.4,2262960.0,346.2,2511800.0,321.7
2021-10-25 13:19:45,28.0,40000.0,0.0,416000.0,33.3,2269080.0,346.2,2560200.0,321.9,27.7,30000.0,0.0,420000.0,33.3,2262960.0,346.2,2508300.0,321.7
2021-10-25 13:20:00,28.0,40000.0,0.0,416000.0,33.4,2269260.0,346.2,2560700.0,322.0,27.8,28000.0,0.0,420000.0,33.2,2262960.0,346.2,2513500.0,321.7
2021-10-25 13:20:15,27.9,40000.0,0.0,416000.0,33.3,2269260.0,346.2,2553100.0,322.0,27.7,32000.0,0.0,420000.0,33.4,2262960.0,346.2,2507500.0,321.8
2021-10-25 13:20:30,28.0,42000.0,0.0,416000.0,33.3,2269260.0,346.2,2552600.0,322.0,27.7,32000.0,0.0,420000.0,33.4,2262960.0,346.2,2510900.0,321.8
2021-10-25 13:20:45,28.0,40000.0,0.0,416000.0,33.3,2269260.0,346.2,2558000.0,322.0,27.7,30000.0,0.0,420000.0,33.2,2262960.0,346.2,2513400.0,321.8
2021-10-25 13:21:00,27.9,42000.0,0.0,416000.0,33.4,2269260.0,346.2,2554200.0,322.1,27.7,32000.0,0.0,420000.0,33.2,2262960.0,346.2,2508200.0,321.9
2021-10-25 13:21:15,27.9,38000.0,0.0,412000.0,33.5,2269260.0,346.2,2558100.0,322.1,27.7,28000.0,0.0,416000.0,33.2,2262960.0,346.2,2507500.0,321.9
2021-10-25 13:21:30,28.0,40000.0,0.0,420000.0,33.4,2269260.0,346.2,2558000.0,322.1,27.7,30000.0,0.0,420000.0,33.3,2262960.0,346.2,2511800.0,321.9
2021-10-25 13:21:45,27.9,42000.0,0.0,416000.0,33.3,2269260.0,346.2,2557500.0,322.1,27.7,32000.0,0.0,420000.0,33.3,2262960.0,346.2,2510200.0,321.9
2021-10-25 13:22:00,27.9,42000.0,0.0,416000.0,33.2,2269260.0,346.2,2550800.0,322.1,27.7,32000.0,0.0,420000.0,33.2,2262960.0,346.2,2508000.0,321.9
2021-10-25 13:22:15,28.0,42000.0,0.0,416000.0,33.4,2269260.0,346.2,2560400.0,322.2,27.7,30000.0,0.0,420000.0,33.5,2262960.0,346.2,2515200.0,322.0
2021-10-25 13:22:30,28.0,40000.0,0.0,412000.0,33.4,2269260.0,346.2,2557100.0,322.2,27.7,30000.0,0.0,420000.0,33.5,2263140.0,346.2,2507100.0,322.0
2021-10-25 13:22:45,27.9,42000.0,0.0,416000.0,33.3,2269260.0,346.2,2554800.0,322.2,27.7,32000.0,0.0,420000.0,33.2,2263140.0,346.2,2503100.0,322.0
2021-10-25 13:23:00,27.9,40000.0,0.0,420000.0,33.2,2269440.0,346.2,2556100.0,322.3,27.7,32000.0,0.0,420000.0,33.4,2263140.0,346.2,2505600.0,322.1
2021-10-25 13:23:15,28.0,42000.0,0.0,412000.0,33.5,2269440.0,346.2,2558200.0,322.3,27.7,32000.0,0.0,420000.0,33.4,2263140.0,346.2,2511000.0,322.1
2021-10-25 13:23:30,28.0,40000.0,0.0,416000.0,33.1,2269440.0,346.2,2552400.0,322.3,27.7,32000.0,0.0,420000.0,33.3,2263140.0,346.2,2504600.0,322.1
2021-10-25 13:23:45,27.9,38000.0,0.0,416000.0,33.3,2269440.0,346.2,2555600.0,322.3,27.7,30000.0,0.0,420000.0,33.4,2263140.0,346.2,2507500.0,322.1
2021-10-25 13:24:00,27.9,42000.0,0.0,416000.0,33.3,2269440.0,346.2,2553200.0,322.3,27.7,32000.0,0.0,420000.0,33.3,2263140.0,346.2,2504200.0,322.2
2021-10-25 13:24:15,28.0,42000.0,0.0,416000.0,33.5,2269440.0,346.2,2559300.0,322.4,27.8,32000.0,0.0,420000.0,33.3,2263140.0,346.2,2507000.0,322.2
2021-10-25 13:24:30,27.9,40000.0,0.0,416000.0,33.2,2269440.0,346.2,2553200.0,322.4,27.7,32000.0,0.0,420000.0,33.4,2263140.0,346.2,2511700.0,322.2
2021-10-25 13:24:45,28.0,38000.0,0.0,416000.0,33.4,2269440.0,346.2,2554400.0,322.4,27.7,30000.0,0.0,420000.0,33.2,2263140.0,345.2,2504900.0,322.2
2021-10-25 13:25:00,28.0,40000.0,0.0,416000.0,33.2,2269440.0,346.2,2556700.0,322.4,27.7,32000.0,0.0,420000.0,33.3,2263140.0,346.2,2507200.0,322.3
2021-10-25 13:25:15,27.9,38000.0,0.0,416000.0,33.3,2269440.0,346.2,2550700.0,322.4,27.7,30000.0,0.0,420000.0,33.4,2263140.0,346.2,2509000.0,322.3
2021-10-25 13:25:30,27.9,40000.0,0.0,416000.0,33.2,2269440.0,346.2,2556100.0,322.4,27.7,32000.0,0.0,420000.0,33.2,2263140.0,346.2,2511100.0,322.3
2021-10-25 13:25:45,27.9,50000.0,0.0,416000.0,34.2,2269440.0,346.2,2559000.0,322.5,27.7,40000.0,0.0,424000.0,34.2,2263320.0,346.2,2511600.0,322.3
2021-10-25 13:26:00,28.0,50000.0,0.0,416000.0,34.3,2269620.0,346.2,2560200.0,322.6,27.7,40000.0,0.0,416000.0,34.4,2263320.0,346.2,2514100.0,322.4
2021-10-25 13:26:15,28.0,48000.0,0.0,416000.0,34.2,2269620.0,346.2,2557200.0,322.6,27.7,36000.0,0.0,420000.0,34.3,2263320.0,346.2,2511800.0,322.5
2021-10-25 13:26:30,28.0,46000.0,0.0,416000.0,34.4,2269620.0,346.2,2560100.0,322.7,27.7,38000.0,0.0,420000.0,34.3,2263320.0,346.2,2518000.0,322.5
2021-10-25 13:26:45,28.0,48000.0,0.0,416000.0,34.5,2269620.0,346.2,2560900.0,322.7,27.7,38000.0,0.0,420000.0,34.3,2263320.0,346.2,2512000.0,322.5
2021-10-25 13:27:00,28.0,48000.0,0.0,416000.0,34.4,2269620.0,346.2,2562000.0,322.7,27.7,38000.0,0.0,420000.0,34.2,2263320.0,346.2,2512700.0,322.6
2021-10-25 13:27:15,27.9,48000.0,0.0,412000.0,34.2,2269620.0,346.2,2560300.0,322.8,27.7,36000.0,0.0,420000.0,34.3,2263320.0,346.2,2508700.0,322.6
2021-10-25 13:27:30,27.9,46000.0,0.0,416000.0,34.4,2269620.0,346.2,2558800.0,322.8,27.7,36000.0,0.0,420000.0,34.4,2263320.0,346.2,2513900.0,322.7
2021-10-25 13:27:45,28.0,46000.0,0.0,412000.0,34.3,2269620.0,346.2,2558600.0,322.9,27.7,38000.0,0.0,420000.0,34.4,2263320.0,346.2,2513600.0,322.7
2021-10-25 13:28:00,27.9,46000.0,0.0,416000.0,34.1,2269620.0,346.2,2558400.0,322.9,27.7,34000.0,0.0,420000.0,34.3,2263320.0,346.2,2520400.0,322.7
2021-10-25 13:28:15,27.9,48000.0,0.0,416000.0,34.1,2269620.0,346.2,2561600.0,322.9,27.7,36000.0,0.0,420000.0,34.3,2263320.0,346.2,2514700.0,322.8
2021-10-25 13:28:30,28.0,46000.0,0.0,416000.0,34.4,2269620.0,346.2,2563100.0,323.0,27.7,34000.0,0.0,420000.0,34.2,2263320.0,346.2,2511400.0,322.8
2021-10-25 13:28:45,28.0,48000.0,0.0,416000.0,34.4,2269620.0,346.2,2565100.0,323.0,27.7,36000.0,0.0,420000.0,34.3,2263500.0,346.2,2512000.0,322.8
2021-10-25 13:29:00,28.0,46000.0,0.0,416000.0,34.3,2269800.0,346.2,2560100.0,323.0,27.7,36000.0,0.0,420000.0,34.3,2263500.0,346.2,2509200.0,322.8
2021-10-25 13:29:15,28.0,46000.0,0.0,416000.0,34.3,2269800.0,346.2,2558600.0,323.0,27.7,36000.0,0.0,424000.0,34.1,2263500.0,346.2,2512200.0,322.8
2021-10-25 13:29:30,27.9,46000.0,0.0,416000.0,34.4,2269800.0,346.2,2555700.0,323.1,27.7,36000.0,0.0,416000.0,34.4,2263500.0,346.2,2510600.0,322.9
2021-10-25 13:29:45,28.0,46000.0,0.0,416000.0,34.1,2269800.0,346.2,2559800.0,323.1,27.7,36000.0,0.0,420000.0,34.2,2263500.0,346.2,2512100.0,322.9
2021-10-25 13:30:00,27.9,46000.0,0.0,420000.0,34.1,2269800.0,346.2,2555700.0,323.1,27.7,36000.0,0.0,424000.0,34.3,2263500.0,346.2,2515300.0,322.9
2021-10-25 13:30:15,27.9,46000.0,0.0,412000.0,34.2,2269800.0,346.2,2561100.0,323.1,27.7,36000.0,0.0,420000.0,34.3,2263500.0,346.2,2514000.0,322.9
2021-10-25 13:30:30,28.0,46000.0,0.0,416000.0,34.3,2269800.0,346.2,2554900.0,323.2,27.7,36000.0,0.0,420000.0,34.1,2263500.0,346.2,2515300.0,323.0
2021-10-25 13:30:45,28.0,48000.0,0.0,416000.0,34.2,2269800.0,346.2,2554300.0,323.2,27.7,38000.0,0.0,420000.0,34.3,2263500.0,346.2,2514500.0,323.0
2021-10-25 13:31:00,28.0,46000.0,0.0,412000.0,34.4,2269800.0,346.2,2562000.0,323.2,27.7,36000.0,0.0,420000.0,34.4,2263500.0,346.2,2512100.0,323.0
2021-10-25 13:31:15,28.0,48000.0,0.0,416000.0,34.2,2269800.0,346.2,2560700.0,323.3,27.7,36000.0,0.0,420000.0,34.2,2263500.0,346.2,2518300.0,323.1
2021-10-25 13:31:30,27.9,48000.0,0.0,416000.0,34.1,2269800.0,346.2,2564700.0,323.3,27.7,36000.0,0.0,420000.0,34.4,2263500.0,346.2,2515600.0,323.1
2021-10-25 13:31:45,28.0,48000.0,0.0,416000.0,34.2,2269800.0,346.2,2556900.0,323.4,27.7,38000.0,0.0,420000.0,34.3,2263680.0,346.2,2511200.0,323.1
2021-10-25 13:32:00,28.0,48000.0,0.0,416000.0,34.4,2269980.0,346.2,2554300.0,323.4,27.7,36000.0,0.0,420000.0,34.3,2263680.0,346.2,2513300.0,323.1
2021-10-25 13:32:15,27.9,48000.0,0.0,416000.0,34.2,2269980.0,346.2,2556400.0,323.4,27.7,36000.0,0.0,420000.0,34.2,2263680.0,346.2,2511600.0,323.2
2021-10-25 13:32:30,27.9,44000.0,0.0,416000.0,34.2,2269980.0,346.2,2554000.0,323.4,27.7,34000.0,0.0,420000.0,34.3,2263680.0,346.2,2515800.0,323.2
2021-10-25 13:32:45,28.0,12000.0,0.0,388000.0,25.2,2269980.0,346.2,2506900.0,323.4,27.8,10000.0,0.0,392000.0,25.2,2263680.0,346.2,2464100.0,323.1
2021-10-25 13:33:00,28.0,8000.0,0.0,384000.0,25.0,2269980.0,345.2,2512900.0,323.0,27.8,6000.0,0.0,380000.0,25.0,2263680.0,345.2,2460900.0,322.9
2021-10-25 13:33:15,28.0,4000.0,0.0,336000.0,21.9,2269980.0,344.2,2492100.0,322.7,27.8,4000.0,0.0,332000.0,21.8,2263680.0,344.2,2454300.0,322.6
2021-10-25 13:33:30,28.0,4000.0,0.0,344000.0,22.0,2269980.0,344.2,2494900.0,322.3,27.8,4000.0,0.0,340000.0,21.9,2263680.0,344.2,2456300.0,322.3
2021-10-25 13:33:45,28.0,4000.0,0.0,344000.0,21.9,2269980.0,344.2,2494200.0,322.1,27.8,4000.0,0.0,340000.0,21.8,2263680.0,344.2,2461000.0,322.0
2021-10-25 13:34:00,28.0,4000.0,0.0,344000.0,20.9,2269980.0,344.2,2490400.0,321.8,27.8,4000.0,0.0,344000.0,21.0,2263680.0,344.2,2453900.0,321.8
2021-10-25 13:34:15,28.0,2000.0,0.0,324000.0,20.6,2269980.0,344.2,2485500.0,321.5,27.8,2000.0,0.0,320000.0,20.6,2263680.0,344.2,2450100.0,321.6
2021-10-25 13:34:30,28.0,2000.0,0.0,308000.0,19.5,2269980.0,344.2,2493300.0,321.2,27.8,2000.0,0.0,300000.0,19.5,2263860.0,343.2,2442500.0,321.3
2021-10-25 13:34:45,28.0,2000.0,0.0,308000.0,19.5,2269980.0,343.2,2489900.0,321.0,27.8,2000.0,0.0,304000.0,19.4,2263860.0,343.2,2443200.0,321.1
2021-10-25 13:35:00,28.0,2000.0,0.0,312000.0,19.6,2270160.0,344.2,2492800.0,320.8,27.8,2000.0,0.0,308000.0,19.5,2263860.0,343.2,2449000.0,320.9
2021-10-25 13:35:15,28.0,2000.0,0.0,312000.0,19.6,2270160.0,343.2,2488200.0,320.6,27.8,2000.0,0.0,308000.0,19.4,2263860.0,343.2,2460400.0,320.6
2021-10-25 13:35:30,28.0,2000.0,0.0,316000.0,19.6,2270160.0,343.2,2487700.0,320.4,27.8,2000.0,0.0,312000.0,19.4,2263860.0,343.2,2453300.0,320.5
2021-10-25 13:35:45,28.0,2000.0,0.0,320000.0,19.5,2270160.0,343.2,2480300.0,320.1,27.8,2000.0,0.0,312000.0,19.4,2263860.0,343.2,2456000.0,320.3
2021-10-25 13:36:00,28.0,2000.0,0.0,320000.0,19.6,2270160.0,343.2,2479500.0,320.0,27.8,2000.0,0.0,316000.0,19.4,2263860.0,343.2,2450000.0,320.1
2021-10-25 13:36:15,28.0,2000.0,0.0,320000.0,19.6,2270160.0,343.2,2486400.0,319.8,27.8,2000.0,0.0,316000.0,19.5,2263860.0,343.2,2457200.0,319.9
2021-10-25 13:36:30,28.0,2000.0,0.0,324000.0,19.5,2270160.0,343.2,2479400.0,319.6,27.8,2000.0,0.0,316000.0,19.4,2263860.0,343.2,2448800.0,319.7
2021-10-25 13:36:45,28.0,2000.0,0.0,324000.0,19.6,2270160.0,343.2,2491800.0,319.5,27.8,2000.0,0.0,316000.0,19.4,2263860.0,343.2,2444400.0,319.6
2021-10-25 13:37:00,28.0,2000.0,0.0,328000.0,19.5,2270160.0,343.2,2482700.0,319.3,27.8,2000.0,0.0,320000.0,19.5,2263860.0,343.2,2451900.0,319.4
2021-10-25 13:37:15,28.0,2000.0,0.0,324000.0,19.5,2270160.0,343.2,2480700.0,319.2,27.8,2000.0,0.0,320000.0,19.4,2263860.0,343.2,2461300.0,319.3
2021-10-25 13:37:30,28.0,2000.0,0.0,328000.0,19.6,2270160.0,343.2,2491800.0,319.1,27.8,2000.0,0.0,324000.0,19.5,2264040.0,343.2,2459700.0,319.2
2021-10-25 13:37:45,28.0,2000.0,0.0,328000.0,19.6,2270160.0,343.2,2500800.0,319.0,27.8,2000.0,0.0,320000.0,19.4,2264040.0,343.2,2461300.0,319.0
2021-10-25 13:38:00,28.0,2000.0,0.0,332000.0,19.6,2270340.0,343.2,2484000.0,318.8,27.8,2000.0,0.0,324000.0,19.4,2264040.0,343.2,2454100.0,318.9
